Document ID,Status,Source Text,Summary,Detected Language,Detected Language Score,Document Sentiment,Document Sentiment +/-,Date
9072,PROCESSED,Lawyers battle for control of late pop star Prince’s estate,Lawyers battle for control of late pop star Prince’s estate... ,English,0.12719026,0,neutral,"Feb. 11, 2017 at 3:17 p.m. ET"
9073,PROCESSED,"Alexa, Get Me an Apple Quote","Alexa, Get Me an Apple Quote... ",English,0.17364177,0,neutral,"Feb. 11, 2017 at 1:24 a.m. ET"
9074,PROCESSED,The stock market’s Trump rally has just begun,The stock market’s Trump rally has just begun... ,English,0.18263316,0.600000024,positive,"Feb. 11, 2017 at 8:01 a.m. ET"
9075,PROCESSED,A Speculative Trade on Twitter’s Rise or Fall,A Speculative Trade on Twitter’s Rise or Fall... ,English,0.1007512,0,neutral,"Feb. 11, 2017 at 1:24 a.m. ET"
9076,PROCESSED,Stalking the Component Makers for the iPhone X,Stalking the Component Makers for the iPhone X... ,English,0.15895246,-0.395000011,negative,"Feb. 11, 2017 at 1:24 a.m. ET"
9077,PROCESSED,What’s Apple to Do with $246 Billion in Cash?,What’s Apple to Do with $246 Billion in Cash?... ,English,0.14323393,0,neutral,"Feb. 10, 2017 at 3:41 p.m. ET"
9078,PROCESSED,Everyone’s got Netflix all wrong — and 25 other maverick stock calls,Everyone’s got Netflix all wrong — and 25 other maverick stock calls... ,English,0.22324406,-0.511666715,negative,"Feb. 10, 2017 at 9:21 a.m. ET"
9079,PROCESSED,Apple’s Tim Cook: ‘The U.K. will be just fine’ outside the EU,Apple’s Tim Cook: ‘The U.K. will be just fine’ outside the EU... ,English,0.19526069,0,neutral,"Feb. 10, 2017 at 8:54 a.m. ET"
9080,PROCESSED,"Russian stocks, U.S. banks remain clear winners in Trump trade","Russian stocks, U.S. banks remain clear winners in Trump trade... ",English,0.10867628,0.441551745,positive,"Feb. 9, 2017 at 1:22 p.m. ET"
9081,PROCESSED,The stock market’s big winner in any Trump-backed tax reform,The stock market’s big winner in any Trump-backed tax reform... ,English,0.1355037,0.49000001,positive,"Feb. 9, 2017 at 9:08 a.m. ET"
9082,PROCESSED,Warren Buffett’s investment in wearable tech? ‘Simply updating’ a ‘safe bet’,Warren Buffett’s investment in wearable tech?... ‘Simply updating’ a ‘safe bet’... ,English,0.09533871,0.600000024,positive,"Feb. 9, 2017 at 6:31 a.m. ET"
9083,PROCESSED,Low-carbon ETFs catch a spark in Trump era,Low-carbon ETFs catch a spark in Trump era... ,Romanian,0.09645777,0,neutral,"Feb. 8, 2017 at 4:04 p.m. ET"
9084,PROCESSED,Another Sign Apple is Taking TV Seriously,Another Sign Apple is Taking TV Seriously... ,English,0.16313101,0,neutral,"Feb. 8, 2017 at 11:05 a.m. ET"
9085,PROCESSED,"On the immigration ban, the law favors Trump","On the immigration ban, the law favors Trump... ",English,0.16716006,0.030189484,neutral,"Feb. 8, 2017 at 9:33 a.m. ET"
9086,PROCESSED,Consumer tech spending projected to be flat through 2020,Consumer tech spending projected to be flat through 2020... ,English,0.16241133,0,neutral,"Feb. 8, 2017 at 9:00 a.m. ET"
9087,PROCESSED,SoftBank Oct-Dec operating profit surges 71%,SoftBank Oct-Dec operating profit surges 71%... ,English,0.46167928,0.52352345,positive,"Feb. 8, 2017 at 7:12 a.m. ET"
9088,PROCESSED,SoftBank profit soars 71% amid Sprint turnaround,SoftBank profit soars 71% amid Sprint turnaround... ,English,0.37148443,0.50676173,positive,"Feb. 8, 2017 at 2:32 a.m. ET"
9089,PROCESSED,Apple Fans are Paying Up for That Big iPhone,Apple Fans are Paying Up for That Big iPhone... ,English,0.18728583,0,neutral,"Feb. 7, 2017 at 6:16 p.m. ET"
9090,PROCESSED,"Nasdaq logs a record, but stocks post measured gain as energy slumps","Nasdaq logs a record, but stocks post measured gain as energy slumps... ",English,0.10781489,-0.735000014,negative,"Feb. 7, 2017 at 4:30 p.m. ET"
9091,PROCESSED,Nasdaq closes at record as large cap tech shares gain,Nasdaq closes at record as large cap tech shares gain... ,English,0.20082276,0.449999988,positive,"Feb. 7, 2017 at 4:04 p.m. ET"
9092,PROCESSED,European stocks finish higher as euro falls,European stocks finish higher as euro falls... ,English,0.16684437,0,neutral,"Feb. 7, 2017 at 12:51 p.m. ET"
9093,PROCESSED,Apple stock price target raised to $154 from $142 at Canaccord Genuity,Apple stock price target raised to $154 from $142 at Canaccord Genuity... ,English,0.18650693,0,neutral,"Feb. 7, 2017 at 12:23 p.m. ET"
9094,PROCESSED,"One day, all companies might be in the software business","One day, all companies might be in the software business... ",English,0.1406813,0,neutral,"Feb. 7, 2017 at 12:07 p.m. ET"
9095,PROCESSED,"Tesla, SpaceX join amicus brief opposing Trump’s immigration ban","Tesla, SpaceX join amicus brief opposing Trump’s immigration ban... ",English,0.7790272,-0.450556844,negative,"Feb. 6, 2017 at 7:11 p.m. ET"
9096,PROCESSED,Stock market finishes weaker as investors turn skittish,Stock market finishes weaker as investors turn skittish... ,English,0.20723286,-0.49000001,negative,"Feb. 6, 2017 at 4:26 p.m. ET"
9097,PROCESSED,"Apple's market share in China dips below Oppo, Huawei and Vivo","Apple's market share in China dips below Oppo, Huawei and Vivo... ",English,0.1174734,0,neutral,"Feb. 6, 2017 at 2:02 p.m. ET"
9098,PROCESSED,Trump rips polls as ‘fake news’ | Tech companies call travel ban unlawful,Trump rips polls as ‘fake news’ | Tech companies call travel ban unlawful... ,English,0.19447783,-0.448723525,negative,"Feb. 6, 2017 at 9:16 a.m. ET"
9099,PROCESSED,"My dad talked me out of the decade’s best investment, but he wasn’t wrong","My dad talked me out of the decade’s best investment, but he wasn’t wrong... ",English,0.18725452,0.49000001,positive,"Feb. 6, 2017 at 9:16 a.m. ET"
9100,PROCESSED,Expect even more good news about Apple,Expect even more good news about Apple... ,English,0.56770444,0.846720099,positive,"Feb. 6, 2017 at 6:22 a.m. ET"
9101,PROCESSED,Goldilocks Joins Team Trump,Goldilocks Joins Team Trump... ,Danish,0.19999744,0,neutral,"Feb. 4, 2017 at 12:13 a.m. ET"
9102,PROCESSED,"Apple, Google among nearly 100 tech firms fighting Trump’s travel ban in court","Apple, Google among nearly 100 tech firms fighting Trump’s travel ban in court... ",English,0.10871238,-0.398723513,negative,"Feb. 6, 2017 at 4:52 a.m. ET"
9103,PROCESSED,Analysts Upbeat on Earnings,Analysts Upbeat on Earnings... ,English,0.1553899,0.5,positive,"Feb. 4, 2017 at 12:26 a.m. ET"
9104,PROCESSED,Fitbit and GoPro woes show hardware is still a risky investment,Fitbit and GoPro woes show hardware is still a risky investment... ,English,0.106960356,-0.900000036,negative,"Feb. 3, 2017 at 7:14 a.m. ET"
9105,PROCESSED,"As GoPro drowns, is it begging for Apple to save it?","As GoPro drowns, is it begging for Apple to save it?... ",English,0.1430066,0,neutral,"Feb. 3, 2017 at 6:59 a.m. ET"
9106,PROCESSED,Hunting down the year’s 5 hottest M&A targets,Hunting down the year’s 5 hottest M&A targets... ,English,0.11739262,0,neutral,"Feb. 3, 2017 at 5:55 a.m. ET"
9107,PROCESSED,Breaking Down the Apple Watch’s ‘Best Quarter Ever’,Breaking Down the Apple Watch’s ‘Best Quarter Ever’... ,English,0.19037093,-0.027500004,neutral,"Feb. 2, 2017 at 4:31 p.m. ET"
9108,PROCESSED,"CBO sees rising deficits because of retiring baby boomers, spending growth","CBO sees rising deficits because of retiring baby boomers, spending growth... ",English,0.18419091,-0.449999988,negative,"Feb. 2, 2017 at 4:28 p.m. ET"
9109,PROCESSED,Tax reform could undercut stock buyback incentives,Tax reform could undercut stock buyback incentives... ,English,0.9859951,0.400000006,positive,"Feb. 2, 2017 at 4:08 p.m. ET"
9110,PROCESSED,Apple’s financial results were worse than you think,Apple’s financial results were worse than you think... ,English,0.71273196,0,neutral,"Feb. 2, 2017 at 1:02 p.m. ET"
9111,PROCESSED,"The 10 cheapest, fastest-growing and most beloved Dow stocks","The 10 cheapest, fastest-growing and most beloved Dow stocks... ",English,0.17046826,0.767340064,positive,"Feb. 2, 2017 at 11:21 a.m. ET"
9112,PROCESSED,Are Mobile Payments Finally Gaining Steam?,Are Mobile Payments Finally Gaining Steam?... ,English,0.2782584,0,neutral,"Feb. 2, 2017 at 10:39 a.m. ET"
9113,PROCESSED,Nikkei slides as worries over Trump’s plans resurface,Nikkei slides as worries over Trump’s plans resurface... ,English,0.19925506,-0.523439825,negative,"Feb. 2, 2017 at 10:18 a.m. ET"
9114,PROCESSED,Steve Jobs’ Family Cuts Disney Stake in Half,Steve Jobs’ Family Cuts Disney Stake in Half... ,English,0.10971824,0,neutral,"Feb. 1, 2017 at 5:47 a.m. ET"
9115,PROCESSED,Apple is no longer the most valuable brand in the world as Google takes top spot,Apple is no longer the most valuable brand in the world as Google takes top spot... ,English,0.1409934,-0.282999992,negative,"Feb. 2, 2017 at 7:50 a.m. ET"
9116,PROCESSED,Sony slashes profit outlook after film weakness,Sony slashes profit outlook after film weakness... ,English,0.44713157,0.01676172,neutral,"Feb. 2, 2017 at 7:00 a.m. ET"
9117,PROCESSED,House votes to repeal SEC anti-corruption rule for energy companies,House votes to repeal SEC anti-corruption rule for energy companies... ,English,0.13483644,-0.550000012,negative,"Feb. 1, 2017 at 9:21 p.m. ET"
9118,PROCESSED,Apple trader loses massive bet... or did he?,Apple trader loses massive bet..... or did he?... ,English,0.53471696,0,neutral,"Feb. 1, 2017 at 6:21 p.m. ET"
9119,PROCESSED,"Stock market closes higher on Fed statement, Apple rally","Stock market closes higher on Fed statement, Apple rally... ",English,0.24544318,0,neutral,"Feb. 1, 2017 at 4:26 p.m. ET"
9120,PROCESSED,"Apple: Investors Are Happy, But What About Consumers?","Apple: Investors Are Happy, But What About Consumers?... ",English,0.5390504,0,neutral,"Feb. 1, 2017 at 12:12 p.m. ET"
9121,PROCESSED,A Crucial Hire That Could Change Tesla’s Future,A Crucial Hire That Could Change Tesla’s Future... ,English,0.11868545,0,neutral,"Jan. 25, 2017 at 2:33 p.m. ET"
9122,PROCESSED,"U.S. stocks rise as Fed stands pat, Apple rallies","U.S. stocks rise as Fed stands pat, Apple rallies... ",English,0.17378706,0.600000024,positive,"Feb. 1, 2017 at 4:02 p.m. ET"
9123,PROCESSED,Stocks finish modestly higher as Apple powers gains,Stocks finish modestly higher as Apple powers gains... ,English,0.19438049,0,neutral,"Feb. 1, 2017 at 4:00 p.m. ET"
9124,PROCESSED,Dow halts 3 days of losses; S&P 500 ends 4-day skid,Dow halts 3 days of losses; S&P 500 ends 4-day skid... ,English,0.17426197,-0.600000024,negative,"Feb. 1, 2017 at 4:00 p.m. ET"
9125,PROCESSED,Apple stock tops $130 for first time since July 2015,Apple stock tops $130 for first time since July 2015... ,English,0.17217612,0.300000012,positive,"Feb. 1, 2017 at 2:55 p.m. ET"
9126,PROCESSED,Apple's stock rises back above where it entered the Dow for the first time in 18 months,Apple's stock rises back above where it entered the Dow for the first time in 18 months... ,English,0.15193948,0,neutral,"Feb. 1, 2017 at 2:52 p.m. ET"
9127,PROCESSED,Apple stock price target raised to $138 from $127 at UBS,Apple stock price target raised to $138 from $127 at UBS... ,English,0.18650693,0,neutral,"Feb. 1, 2017 at 12:26 p.m. ET"
9128,PROCESSED,"Pops for Volvo, Roche help propel European stocks to higher close","Pops for Volvo, Roche help propel European stocks to higher close... ",English,0.14257635,0,neutral,"Feb. 1, 2017 at 12:06 p.m. ET"
9129,PROCESSED,"Apple beat Samsung in fourth-quarter smartphone shipments, says IDC","Apple beat Samsung in fourth-quarter smartphone shipments, says IDC... ",English,0.10880637,0,neutral,"Feb. 1, 2017 at 11:28 a.m. ET"
9130,PROCESSED,Why this is Facebook’s year to take off — even in a punch-drunk market,Why this is Facebook’s year to take off — even in a punch-drunk market... ,English,0.117497005,-0.400000006,negative,"Feb. 1, 2017 at 10:20 a.m. ET"
9131,PROCESSED,How CEOs can tame Trump and protect your investments,How CEOs can tame Trump and protect your investments... ,English,0.19625328,0,neutral,"Feb. 1, 2017 at 10:13 a.m. ET"
9132,PROCESSED,Apple shares on track for best daily gain in 6 months on earnings,Apple shares on track for best daily gain in 6 months on earnings... ,English,0.12163367,0.545000017,positive,"Feb. 1, 2017 at 9:35 a.m. ET"
9133,PROCESSED,Apple contributes more than 40 points to Dow's early advance,Apple contributes more than 40 points to Dow's early advance... ,English,0.21482074,0.49000001,positive,"Feb. 1, 2017 at 9:33 a.m. ET"
9134,PROCESSED,Apple gains 5.4% at $127.85 in early trade,Apple gains 5.4% at $127.85 in early trade... ,English,0.13405384,0,neutral,"Feb. 1, 2017 at 9:33 a.m. ET"
9135,PROCESSED,Apple supplier shares largely flat after earnings,Apple supplier shares largely flat after earnings... ,English,0.8659106,0,neutral,"Feb. 1, 2017 at 9:03 a.m. ET"
9136,PROCESSED,Apple price target increased to $130 from $115 at Stifel,Apple price target increased to $130 from $115 at Stifel... ,English,0.18377148,0,neutral,"Feb. 1, 2017 at 7:41 a.m. ET"
9137,PROCESSED,Apple's stock surge accounting for most of Dow's early gain,Apple's stock surge accounting for most of Dow's early gain... ,English,0.15354599,0,neutral,"Feb. 1, 2017 at 7:37 a.m. ET"
9138,PROCESSED,Apple's stock on track to open at highest level since July 2015,Apple's stock on track to open at highest level since July 2015... ,English,0.18161407,0.600000024,positive,"Feb. 1, 2017 at 7:22 a.m. ET"
9139,PROCESSED,Apple's stock jumps 3.7% premarket after Q1 results late Tuesday,Apple's stock jumps 3.7% premarket after Q1 results late Tuesday... ,English,0.44359714,0,neutral,"Feb. 1, 2017 at 7:21 a.m. ET"
9140,PROCESSED,"Beyond iPhone, Apple earnings leave little to cheer about","Beyond iPhone, Apple earnings leave little to cheer about... ",English,0.21208443,0.600000024,positive,"Feb. 1, 2017 at 6:58 a.m. ET"
9141,PROCESSED,"Finding Value in Apple, Nike, Allergan, Wal-Mart","Finding Value in Apple, Nike, Allergan, Wal-Mart... ",English,0.106895395,0,neutral,"Jan. 31, 2017 at 5:53 a.m. ET"
9142,PROCESSED,"Apple’s earnings beat sparks flurry of price-target hikes — $135, $140, do I hear $150?","Apple’s earnings beat sparks flurry of price-target hikes — $135, $140, do I hear $150?... ",English,0.16168576,0,neutral,"Feb. 1, 2017 at 6:31 a.m. ET"
9143,PROCESSED,Facebook developing TV app as it looks to go ‘video first’,Facebook developing TV app as it looks to go ‘video first’... ,English,0.15900405,0,neutral,"Jan. 31, 2017 at 7:28 p.m. ET"
9144,PROCESSED,Apple’s $78 Billion Quarter; Is Original Content Next?,Apple’s $78 Billion Quarter; Is Original Content Next?... ,English,0.18683162,0,neutral,"Jan. 31, 2017 at 6:17 p.m. ET"
9145,PROCESSED,Apple shares surge following sweeping holiday-quarter beat,Apple shares surge following sweeping holiday-quarter beat... ,English,0.7835832,0.600000024,positive,"Jan. 31, 2017 at 4:48 p.m. ET"
9146,PROCESSED,Apple Q1 iPhone revenue $54.4 bln vs. FactSet est. $52.8 bln,Apple Q1 iPhone revenue $54.4 bln vs. FactSet est. $52.8 bln... ,Romanian,0.43570557,0,neutral,"Jan. 31, 2017 at 4:34 p.m. ET"
9147,PROCESSED,"Apple Q1 services revenue $7.17 bln vs. $7.01 bln, FactSet est. $6.9 bln","Apple Q1 services revenue $7.17 bln vs. $7.01 bln, FactSet est. $6.9 bln... ",French,0.44478837,0,neutral,"Jan. 31, 2017 at 4:32 p.m. ET"
9148,PROCESSED,"Apple Q1 revenue $78.35 bln. vs. $75.9 bln, FactSet est. $77.3 bln","Apple Q1 revenue $78.35 bln... vs. $75.9 bln, FactSet est. $77.3 bln... ",Romanian,0.45480555,0,neutral,"Jan. 31, 2017 at 4:31 p.m. ET"
9149,"FAILED : Status_code: E0200033, Salience exception in prepareText(48): Failed to parse document","Apple Q1 EPS $3.36 vs. $3.28, FactSet est. $3.22","Status_code: E0200033, Salience exception in prepareText(48): Failed to parse document",,,0,neutral,"Jan. 31, 2017 at 4:31 p.m. ET"
9150,PROCESSED,"Stock market ends mostly lower, but posts monthly gains","Stock market ends mostly lower, but posts monthly gains... ",English,0.58879584,0,neutral,"Jan. 31, 2017 at 4:20 p.m. ET"
9151,PROCESSED,The Trump travel-ban selloff may just be the tip of the iceberg,The Trump travel-ban selloff may just be the tip of the iceberg... ,English,0.16669081,0,neutral,"Jan. 31, 2017 at 3:39 p.m. ET"
9152,PROCESSED,Trump’s tech relations sour as Silicon Valley resists immigration ban,Trump’s tech relations sour as Silicon Valley resists immigration ban... ,English,0.14902143,-0.503723502,negative,"Jan. 31, 2017 at 3:04 p.m. ET"
9153,PROCESSED,Apple earnings: iPhone 7 could break streak of shrinking sales,Apple earnings: iPhone 7 could break streak of shrinking sales... ,English,0.20952828,0,neutral,"Jan. 31, 2017 at 1:07 p.m. ET"
9154,PROCESSED,"Trump supporters call for Starbucks boycott after pledge to hire 10,000 refugees","Trump supporters call for Starbucks boycott after pledge to hire 10,000 refugees... ",English,0.14905693,-0.545000017,negative,"Jan. 31, 2017 at 11:12 a.m. ET"
9155,PROCESSED,MasterCard's revenue growth slows,MasterCard's revenue growth slows... ,English,0.23206341,0,neutral,"Jan. 31, 2017 at 9:40 a.m. ET"
9156,PROCESSED,Why Trump’s immigration order could spark a brain drain that hurts the U.S. economy,Why Trump’s immigration order could spark a brain drain that hurts the U.S. economy... ,English,0.14154585,-0.300000012,negative,"Jan. 31, 2017 at 8:07 a.m. ET"
9157,PROCESSED,Lyft beats Uber in Apple downloads for first time amid #DeleteUber protest,Lyft beats Uber in Apple downloads for first time amid #DeleteUber protest... ,English,0.11569985,-0.600000024,negative,"Jan. 31, 2017 at 7:09 a.m. ET"
9158,PROCESSED,Apple’s Ball and Chain: the iPhone,Apple’s Ball and Chain: the iPhone... ,Swedish,0.16103691,0,neutral,"Jan. 30, 2017 at 8:07 p.m. ET"
9159,PROCESSED,"Stock market closes lower, spooked by Trump immigration ban","Stock market closes lower, spooked by Trump immigration ban... ",English,0.36160153,-0.40744704,negative,"Jan. 30, 2017 at 4:30 p.m. ET"
9160,PROCESSED,This trader bets it all on Apple getting crushed after earnings,This trader bets it all on Apple getting crushed after earnings... ,English,0.25058925,-0.53730005,negative,"Jan. 30, 2017 at 4:04 p.m. ET"
9161,PROCESSED,Why Smartwatches Probably Can’t Save Fitbit,Why Smartwatches Probably Can’t Save Fitbit... ,English,0.9999872,0.75,positive,"Jan. 30, 2017 at 11:26 a.m. ET"
9162,PROCESSED,FTSE 100 closes lower as investors assess Trump’s immigration ban,FTSE 100 closes lower as investors assess Trump’s immigration ban... ,English,0.18269958,-0.40744704,negative,"Jan. 30, 2017 at 12:05 p.m. ET"
9163,PROCESSED,"Potential Amazon partnership exciting for PayPal, analysts say","Potential Amazon partnership exciting for PayPal, analysts say... ",English,0.1346023,0.49000001,positive,"Jan. 30, 2017 at 9:44 a.m. ET"
9164,PROCESSED,The next catalyst for selling stocks? Analysts react to Trump’s immigration order,The next catalyst for selling stocks?... Analysts react to Trump’s immigration order... ,English,0.16843371,0,neutral,"Jan. 30, 2017 at 8:34 a.m. ET"
9165,PROCESSED,Tech leaders speak out against Trump’s immigrant ban,Tech leaders speak out against Trump’s immigrant ban... ,English,0.56399554,-0.40744704,negative,"Jan. 29, 2017 at 5:19 p.m. ET"
9166,PROCESSED,Now there’s a robo-adviser hedge fund that aims to let investors buy online lenders’ loans,Now there’s a robo-adviser hedge fund that aims to let investors buy online lenders’ loans... ,English,0.11655437,0,neutral,"Jan. 29, 2017 at 12:48 p.m. ET"
9167,PROCESSED,Outlooks for the Age of Trump are top focus of earnings season,Outlooks for the Age of Trump are top focus of earnings season... ,English,0.14947209,0.300000012,positive,"Jan. 28, 2017 at 7:58 a.m. ET"
9168,PROCESSED,Buffett’s $2.95 Breakfast in New HBO Documentary,Buffett’s $2.95 Breakfast in New HBO Documentary... ,English,0.1170201,0,neutral,"Jan. 28, 2017 at 12:43 a.m. ET"
9169,PROCESSED,Magna International Shares: Priced to Move,Magna International Shares: Priced to Move... ,English,0.14816637,0,neutral,"Jan. 28, 2017 at 12:43 a.m. ET"
9170,PROCESSED,Dow ends landmark week with a whimper,Dow ends landmark week with a whimper... ,English,0.10208156,-0.48666662,negative,"Jan. 27, 2017 at 4:36 p.m. ET"
9171,PROCESSED,Two things are happening in the U.S. stock market for the first time since 1900,Two things are happening in the U.S. stock market for the first time since 1900... ,English,0.15450114,0,neutral,"Jan. 27, 2017 at 11:48 a.m. ET"
9172,PROCESSED,PayPal Has Big Plans for Venmo,PayPal Has Big Plans for Venmo... ,English,0.14448833,0,neutral,"Jan. 27, 2017 at 10:53 a.m. ET"
9173,PROCESSED,Trading on Trump’s tweets would have left you sad and poorer,Trading on Trump’s tweets would have left you sad and poorer... ,English,0.27413294,-0.597000003,negative,"Jan. 27, 2017 at 8:11 a.m. ET"
9174,PROCESSED,"Square, Dorsey promote Syrian immigrant story on day of expected crackdown","Square, Dorsey promote Syrian immigrant story on day of expected crackdown... ",English,0.16486785,0,neutral,"Jan. 27, 2017 at 7:12 a.m. ET"
9175,PROCESSED,Intel posts stronger-than-expected results,Intel posts stronger-than-expected results... ,English,0.99999684,0,neutral,"Jan. 26, 2017 at 4:50 p.m. ET"
9176,PROCESSED,Alphabet earnings: Google may shift focus to cloud as search business slows,Alphabet earnings: Google may shift focus to cloud as search business slows... ,English,0.15026094,0,neutral,"Jan. 26, 2017 at 2:50 p.m. ET"
9177,PROCESSED,How the beer aisle suddenly became a record store,How the beer aisle suddenly became a record store... ,English,0.11981154,0,neutral,"Jan. 26, 2017 at 12:21 p.m. ET"
9178,PROCESSED,Nokia Boosted by Apple-Qualcomm Dispute,Nokia Boosted by Apple-Qualcomm Dispute... ,English,0.26373565,-0.486488938,negative,"Jan. 26, 2017 at 12:12 p.m. ET"
9179,PROCESSED,Stocks Could Post Limited Gains in 2017 as Yields Rise,Stocks Could Post Limited Gains in 2017 as Yields Rise... ,English,0.124302566,0,neutral,"Jan. 14, 2017 at 1:51 a.m. ET"
9180,PROCESSED,Top 10 Stock Picks for 2017,Top 10 Stock Picks for 2017... ,English,0.13453224,0.300000012,positive,"Dec. 3, 2016 at 2:04 a.m. ET"
9181,PROCESSED,Best Online Brokers: Fidelity Wins in Barron’s 2016 Survey,Best Online Brokers: Fidelity Wins in Barron’s 2016 Survey... ,English,0.10558157,0.49000001,positive,"Mar. 19, 2016 at 1:52 a.m. ET"
9182,PROCESSED,"S&P 500 nails the 2,300 target, Dow extends the break from 20,000","S&P 500 nails the 2,300 target, Dow extends the break from 20,000... ",English,0.17249286,0,neutral,"Jan. 26, 2017 at 11:55 a.m. ET"
9183,PROCESSED,"Dow’s road to 20,000 paved by Goldman, Boeing, and IBM","Dow’s road to 20,000 paved by Goldman, Boeing, and IBM... ",English,0.13890424,0,neutral,"Jan. 26, 2017 at 8:14 a.m. ET"
9184,PROCESSED,"Dow hitting 20,000 is a reminder that it’s the best active fund ever fashioned","Dow hitting 20,000 is a reminder that it’s the best active fund ever fashioned... ",English,0.12863174,0.620000005,positive,"Jan. 26, 2017 at 5:45 a.m. ET"
9185,PROCESSED,"Qualcomm revenue rises, but legal woes weigh heavy","Qualcomm revenue rises, but legal woes weigh heavy... ",English,0.5100317,-0.300000012,negative,"Jan. 25, 2017 at 9:13 p.m. ET"
9186,PROCESSED,This is why I’m removing Qualcomm from the Revolution Investing Model Portfolio,This is why I’m removing Qualcomm from the Revolution Investing Model Portfolio... ,English,0.18429434,0,neutral,"Jan. 25, 2017 at 7:53 p.m. ET"
9187,PROCESSED,Apple takes its patent fight with Qualcomm to China,Apple takes its patent fight with Qualcomm to China... ,English,0.19523607,-0.400000006,negative,"Jan. 25, 2017 at 4:36 p.m. ET"
9188,PROCESSED,"Dow closes above 20,000 milestone as stocks notch records","Dow closes above 20,000 milestone as stocks notch records... ",English,0.17352608,0.532000005,positive,"Jan. 25, 2017 at 4:21 p.m. ET"
9189,PROCESSED,Qualcomm slides on weak second-quarter outlook,Qualcomm slides on weak second-quarter outlook... ,English,0.17187087,-0.5,negative,"Jan. 25, 2017 at 4:16 p.m. ET"
9190,PROCESSED,Is Apple Good or Bad for PayPal?,Is Apple Good or Bad for PayPal?... ,English,0.15043111,0,neutral,"Jan. 25, 2017 at 1:47 p.m. ET"
9191,PROCESSED,The Trump factor: Should investors be bullish or bearish — or neither?,The Trump factor: Should investors be bullish or bearish — or neither?... ,English,0.19814622,0,neutral,"Jan. 25, 2017 at 9:38 a.m. ET"
9192,PROCESSED,"BlackRock Bets on Buffett, Cools on Goldman Sachs","BlackRock Bets on Buffett, Cools on Goldman Sachs... ",Romanian,0.12499994,0,neutral,"Jan. 25, 2017 at 5:45 a.m. ET"
9193,PROCESSED,Apple downgraded on expectations stock and sales will struggle through 2017,Apple downgraded on expectations stock and sales will struggle through 2017... ,English,0.21009886,-0.585708201,negative,"Jan. 25, 2017 at 6:53 a.m. ET"
9194,PROCESSED,Trump and the bulls look to rip a hole in oil prices,Trump and the bulls look to rip a hole in oil prices... ,English,0.11782601,0,neutral,"Jan. 24, 2017 at 3:46 p.m. ET"
9195,PROCESSED,Did Apple Pay Worm Into PayPal’s Q4?,Did Apple Pay Worm Into PayPal’s Q4?... ,English,0.8172151,0,neutral,"Jan. 24, 2017 at 3:36 p.m. ET"
9196,PROCESSED,Apple Piles On Qualcomm,Apple Piles On Qualcomm... ,English,0.15046565,0,neutral,"Jan. 24, 2017 at 1:58 p.m. ET"
9197,PROCESSED,The Suddenly Boring iPhone,The Suddenly Boring iPhone... ,Swedish,0.16930595,-0.200000003,negative,"Jan. 24, 2017 at 11:43 a.m. ET"
9198,PROCESSED,These 85 stocks are now on a ‘buy’ list as Donald Trump takes office,These 85 stocks are now on a ‘buy’ list as Donald Trump takes office... ,English,0.111728735,0,neutral,"Jan. 24, 2017 at 9:50 a.m. ET"
9199,PROCESSED,Ford hires ex-Apple director to build up its brand,Ford hires ex-Apple director to build up its brand... ,English,0.17870004,0,neutral,"Jan. 24, 2017 at 9:11 a.m. ET"
9200,PROCESSED,Ford hires ex-Apple director Musa Tariq to be chief brand officer,Ford hires ex-Apple director Musa Tariq to be chief brand officer... ,English,0.14519316,0,neutral,"Jan. 24, 2017 at 9:02 a.m. ET"
9201,PROCESSED,Apple stock downgraded at Barclays on sluggish iPhone sales,Apple stock downgraded at Barclays on sluggish iPhone sales... ,English,0.19935678,-0.545000017,negative,"Jan. 24, 2017 at 8:04 a.m. ET"
9202,PROCESSED,Apple downgraded to equal weight from overweight at Barclays,Apple downgraded to equal weight from overweight at Barclays... ,English,0.17814852,-0.600000024,negative,"Jan. 24, 2017 at 7:52 a.m. ET"
9203,PROCESSED,Stock market closes lower as Trump uncertainty rattles investors,Stock market closes lower as Trump uncertainty rattles investors... ,English,0.21876813,-0.403777391,negative,"Jan. 23, 2017 at 4:20 p.m. ET"
9204,PROCESSED,PayPal: Is Apple Friend or Foe?,PayPal: Is Apple Friend or Foe?... ,English,0.15649807,0,neutral,"Jan. 23, 2017 at 4:19 p.m. ET"
9205,PROCESSED,Apple and Other Big Stocks With Nice Charts,Apple and Other Big Stocks With Nice Charts... ,English,0.23987187,0,neutral,"Jan. 23, 2017 at 3:58 p.m. ET"
9206,PROCESSED,Qualcomm's stock plunges on heavy volume as Apple suit prompts analyst downgrade,Qualcomm's stock plunges on heavy volume as Apple suit prompts analyst downgrade... ,English,0.16999406,-0.400000006,negative,"Jan. 23, 2017 at 1:46 p.m. ET"
9207,PROCESSED,Nervous about the U.S. bull market under Trump? The ‘Bond King’ says to look east,Nervous about the U.S. bull market under Trump?... The ‘Bond King’ says to look east... ,English,0.17663537,0,neutral,"Jan. 23, 2017 at 11:41 a.m. ET"
9208,PROCESSED,Obama’s final act as president promises more tech talent in Washington,Obama’s final act as president promises more tech talent in Washington... ,English,0.113399066,0.531299949,positive,"Jan. 23, 2017 at 9:14 a.m. ET"
