Headline,Date
Charting the 2013 stock-market breakout,"Jan. 8, 2013 at 12:40 p.m. ET"
Gold's dilemma in 2013,"Jan. 7, 2013 at 12:35 p.m. ET"
Dump your hedge funds and buy this stock,"Jan. 7, 2013 at 9:36 a.m. ET"
Semiconductors highlight quiet after-hours session,"Jan. 4, 2013 at 5:47 p.m. ET"
Charting a strong 2013 start,"Jan. 3, 2013 at 10:29 a.m. ET"
Winter Breakout in stocks coming?,"Jan. 3, 2013 at 9:42 a.m. ET"
"2013 could be lucky for U.S. stock funds, ETFs","Jan. 2, 2013 at 6:03 p.m. ET"
Settling into the new year with the S&P,"Jan. 2, 2013 at 1:33 p.m. ET"
Stock futures turn higher after hours,"Dec. 28, 2012 at 6:46 p.m. ET"
"Mother of all buying opportunities, again","Dec. 19, 2012 at 11:58 a.m. ET"
Stocks will go up 58% in the next 10 years,"Dec. 18, 2012 at 7:29 a.m. ET"
Is China the Rocky Balboa of 2012?,"Dec. 14, 2012 at 11:33 a.m. ET"
S&P 500 cracks major resistance,"Dec. 11, 2012 at 11:34 a.m. ET"
Gold miners fail to launch,"Dec. 10, 2012 at 7:46 a.m. ET"
Melt-up begins as ‘dividendsanity’ breaks,"Dec. 5, 2012 at 7:15 a.m. ET"
Tech-stock investors’ hot new app: dividends,"Dec. 3, 2012 at 4:56 p.m. ET"
Stocks positioned to stage another melt-up,"Dec. 3, 2012 at 9:21 a.m. ET"
SOW up 18% on VRSN short,"Nov. 30, 2012 at 4:36 p.m. ET"
Why the fiscal cliff is bullish,"Nov. 29, 2012 at 2:55 p.m. ET"
In focus: On the verge of a breakout,"Nov. 28, 2012 at 8:04 p.m. ET"
Japan’s rally is irrationally rational,"Nov. 27, 2012 at 1:34 p.m. ET"
Zion's slides after adjusting outlook,"Nov. 27, 2012 at 9:44 a.m. ET"
Hedge funds' small-cap picks,"Nov. 26, 2012 at 8:19 a.m. ET"
In focus: Mixed signals,"Nov. 21, 2012 at 7:34 p.m. ET"
Gobble gobble: How turkeys signal risk-on,"Nov. 21, 2012 at 12:57 p.m. ET"
Fear turns bullish as Wal-Mart breaks,"Nov. 19, 2012 at 11:48 a.m. ET"
In focus: Bears finally in control,"Nov. 14, 2012 at 6:46 p.m. ET"
Capital gains taxes are going up,"Nov. 13, 2012 at 9:01 a.m. ET"
Bonds return as sky falls,"Nov. 12, 2012 at 1:05 p.m. ET"
S&P 500 teeters on 200-day moving average,"Nov. 12, 2012 at 10:57 a.m. ET"
Volatility Index raises the latest caution flag,"Nov. 9, 2012 at 11:26 a.m. ET"
Obama is NOT to blame for the correction,"Nov. 8, 2012 at 5:58 a.m. ET"
New dividend ETFs lagging old guard,"Nov. 6, 2012 at 2:41 p.m. ET"
Charting the Election Day backdrop,"Nov. 6, 2012 at 12:09 p.m. ET"
Forget the election — A warning for risk assets,"Nov. 5, 2012 at 12:43 p.m. ET"
A decisive election should spur market rally,"Nov. 5, 2012 at 7:56 a.m. ET"
The small-cap message: Correction over?,"Nov. 2, 2012 at 10:48 a.m. ET"
Are emerging markets ready to outperform?,"Nov. 1, 2012 at 1:03 p.m. ET"
"In battle of QEs, can Japan top the U.S.?","Oct. 31, 2012 at 12:01 p.m. ET"
Sandy provides a lesson in investor psychology,"Oct. 31, 2012 at 9:53 a.m. ET"
Hurricane Sandy and the conviction of price,"Oct. 29, 2012 at 11:20 a.m. ET"
In focus: Support gives way,"Oct. 24, 2012 at 7:23 p.m. ET"
4 stocks to profit from the Fed gold mine,"Oct. 24, 2012 at 5:29 a.m. ET"
Tuesday’s biggest movers; Facebook surprises,"Oct. 23, 2012 at 5:02 p.m. ET"
In focus: Stocks hold support,"Oct. 17, 2012 at 7:58 p.m. ET"
Is it time to short volatility?,"Oct. 10, 2012 at 11:42 a.m. ET"
Deflation pulse to break ‘Nouveau Bulls’,"Oct. 10, 2012 at 7:03 a.m. ET"
Commodities funds not what they used to be,"Oct. 9, 2012 at 11:48 a.m. ET"
No – it's NOT the ‘Romney Rally’,"Oct. 5, 2012 at 6:57 a.m. ET"
Stock investors: Don’t fight QE3 in Q4,"Oct. 5, 2012 at 6:01 a.m. ET"
"Technicals go bullish for gold, gold miners","Oct. 4, 2012 at 3:19 p.m. ET"
In focus: Short-term correction is almost over,"Oct. 3, 2012 at 11:57 p.m. ET"
Charting the fourth-quarter start,"Oct. 2, 2012 at 12:10 p.m. ET"
Facebook isn’t the only buying opportunity,"Oct. 1, 2012 at 3:54 p.m. ET"
Time to reap gains and hedge positions,"Oct. 1, 2012 at 3:35 p.m. ET"
"Corrective bounce, or successful test of support?","Sep. 27, 2012 at 12:33 p.m. ET"
This retracement is a buying opportunity,"Sep. 26, 2012 at 1:48 p.m. ET"
Market bears show signs of a pulse,"Sep. 26, 2012 at 11:27 a.m. ET"
Charting the longer-term market backdrop,"Sep. 25, 2012 at 12:30 p.m. ET"
What to make of Schwab’s ETF price cut,"Sep. 25, 2012 at 10:03 a.m. ET"
5 stocks billionaires are crazy about,"Sep. 24, 2012 at 8:00 a.m. ET"
My favorite stocks in this year's hottest sector,"Sep. 21, 2012 at 12:05 p.m. ET"
Rich hedge fund investors lose again,"Sep. 21, 2012 at 12:01 a.m. ET"
"Short-term technicals turn for Apple, indices","Sep. 20, 2012 at 11:16 a.m. ET"
Charting a technical breakout,"Sep. 18, 2012 at 12:18 p.m. ET"
Risk controls remain key in this market,"Sep. 17, 2012 at 1:15 p.m. ET"
Federal Reserve delivers technical breakout,"Sep. 14, 2012 at 11:32 a.m. ET"
September brings stock-market risk and opportunity,"Sep. 5, 2012 at 2:13 p.m. ET"
"Democrats’ growing embrace of ‘drill, baby, drill’","Sep. 5, 2012 at 11:50 a.m. ET"
Is it too late to buy gun stocks?,"Sep. 5, 2012 at 12:01 a.m. ET"
Bernanke saves his bullets,"Sep. 4, 2012 at 11:55 a.m. ET"
A slow-motion test of four-year highs,"Aug. 29, 2012 at 11:24 a.m. ET"
Charting a test of four-year highs,"Aug. 21, 2012 at 12:28 p.m. ET"
"S&P, Dow hesitate at four-year resistance","Aug. 20, 2012 at 11:16 a.m. ET"
New ECB bazooka offers opportunity,"Aug. 20, 2012 at 12:01 a.m. ET"
Lackluster rally meets four-year resistance,"Aug. 17, 2012 at 11:42 a.m. ET"
U.S. benchmarks hold the range,"Aug. 15, 2012 at 10:33 a.m. ET"
Ignore ‘fiscal cliff’ at your own peril,"Aug. 9, 2012 at 5:44 a.m. ET"
"S&P, Dow within view of 2012 peak","Aug. 8, 2012 at 11:09 a.m. ET"
Rally may be running out of fuel,"Aug. 8, 2012 at 10:26 a.m. ET"
How I'm trading this saw-toothed S&P rally,"Aug. 6, 2012 at 3:27 p.m. ET"
Charting the S&P 500’s resurgence,"Jul. 31, 2012 at 11:52 a.m. ET"
Proof positive it pays to trade the Fed,"Jul. 31, 2012 at 10:51 a.m. ET"
Central banks are losing the battle,"Jul. 11, 2012 at 10:39 a.m. ET"
Can this market get cut in half?,"Jun. 25, 2012 at 12:01 p.m. ET"
How to trade the Fed meeting,"Jun. 19, 2012 at 7:10 a.m. ET"
In focus: Can’t get traction,"Jun. 13, 2012 at 6:53 p.m. ET"
Reflation returns as Melt-Up takes hold,"Jun. 13, 2012 at 12:28 p.m. ET"
S&P 500 ETF extends regular-session loss,"Jun. 11, 2012 at 4:44 p.m. ET"
S&P 500 balks at resistance,"Jun. 8, 2012 at 11:37 a.m. ET"
Time for another look at portfolio protection,"Jun. 7, 2012 at 12:01 a.m. ET"
Gold miners starting to shine,"Jun. 6, 2012 at 1:57 p.m. ET"
Emerging markets signal correction’s end,"Jun. 6, 2012 at 1:17 p.m. ET"
"Lehman, where are you?","Jun. 5, 2012 at 12:01 p.m. ET"
The great bond bubble joins the S&P,"Jun. 4, 2012 at 9:58 a.m. ET"
Think stocks can’t rise 40% in 2012? Think again,"May. 30, 2012 at 4:03 a.m. ET"
Are T-bonds sending us a warning?,"May. 29, 2012 at 2:54 p.m. ET"
Crash risk could turn Spring Switch to Ditch,"May. 25, 2012 at 6:48 a.m. ET"
Hedging your portfolio with inverse funds,"May. 25, 2012 at 5:28 a.m. ET"
In focus: Oversold rally,"May. 23, 2012 at 7:28 p.m. ET"
Charting the corrective bounce,"May. 22, 2012 at 12:10 p.m. ET"
"S&P 500 nails the 1,292 target","May. 21, 2012 at 11:07 a.m. ET"
Forget Facebook; stocks are at serious risk,"May. 18, 2012 at 3:36 a.m. ET"
Are the bears due for a win?,"May. 17, 2012 at 4:02 a.m. ET"
S&P 500 cycles point lower,"May. 16, 2012 at 1:56 p.m. ET"
No money for the market,"May. 15, 2012 at 12:01 a.m. ET"
How to handle ETFs’ double-edged sword,"May. 15, 2012 at 12:01 a.m. ET"
How to buy ... futures,"May. 10, 2012 at 2:01 p.m. ET"
How to buy ... ETFs,"May. 10, 2012 at 2:01 p.m. ET"
Charting a bearish backdrop,"May. 8, 2012 at 11:38 a.m. ET"
Slowing economies demand risk control,"May. 8, 2012 at 10:16 a.m. ET"
"Trend shift, or trading range?","May. 7, 2012 at 11:17 a.m. ET"
Bulls and bears vie for the trend,"May. 3, 2012 at 10:57 a.m. ET"
New up-leg for Treasurys?,"May. 2, 2012 at 4:29 p.m. ET"
Dow Industrial strength is a distraction,"May. 2, 2012 at 12:01 a.m. ET"
Cracks widen in the technical backdrop,"Apr. 24, 2012 at 12:53 p.m. ET"
In focus: No follow-through,"Apr. 18, 2012 at 6:44 p.m. ET"
Leading indicators of a market top,"Apr. 18, 2012 at 12:05 a.m. ET"
Cash to flow into beleaguered gold miners?,"Apr. 11, 2012 at 3:45 a.m. ET"
"Stocks open lower, extending losses","Apr. 10, 2012 at 9:34 a.m. ET"
Don't fight the Fed,"Apr. 5, 2012 at 11:45 a.m. ET"
"No QE3: Gold, silver, bonds get creamed","Apr. 3, 2012 at 4:24 p.m. ET"
Stock funds star in blockbuster 2012 opener,"Apr. 2, 2012 at 4:01 p.m. ET"
Charting the 2012 uptrend,"Apr. 2, 2012 at 10:53 a.m. ET"
Bringing some spring air into your portfolio,"Apr. 2, 2012 at 12:01 a.m. ET"
Two indicators on market direction,"Mar. 30, 2012 at 4:19 p.m. ET"
U.S. stock market’s rise leaves many behind,"Mar. 30, 2012 at 1:51 p.m. ET"
Will financials lead the way higher?,"Mar. 28, 2012 at 11:29 a.m. ET"
U.S. stocks open higher after Bernanke,"Mar. 26, 2012 at 9:32 a.m. ET"
"Dow industrials add 67 points to 13,147","Mar. 26, 2012 at 9:31 a.m. ET"
U.S. stocks open slightly higher after Bernanke,"Mar. 26, 2012 at 9:30 a.m. ET"
Allocation: An easy way to generate wealth,"Mar. 23, 2012 at 2:17 p.m. ET"
You and your Apple dividend,"Mar. 22, 2012 at 1:23 a.m. ET"
The Spring Switch begins,"Mar. 21, 2012 at 12:04 p.m. ET"
Charting the break to less-charted territory,"Mar. 20, 2012 at 12:06 p.m. ET"
7 stocks billionaire fund managers love,"Mar. 20, 2012 at 4:41 a.m. ET"
Staking out longer-term targets,"Mar. 19, 2012 at 11:20 a.m. ET"
"The Fed on gold, silver, stocks and bonds","Mar. 14, 2012 at 2:57 p.m. ET"
Quantitative easing and the investor,"Mar. 14, 2012 at 1:08 p.m. ET"
Bulls and bears vie for near-term trend,"Mar. 8, 2012 at 10:26 a.m. ET"
Macroeconomics and new money,"Mar. 7, 2012 at 3:12 p.m. ET"
Pimco’s active ETF is an industry outlaw,"Mar. 7, 2012 at 12:20 p.m. ET"
The short side of this market,"Mar. 6, 2012 at 1:19 p.m. ET"
S&P 500 scratches out three-year high,"Mar. 2, 2012 at 11:07 a.m. ET"
Investors go global to find dividend stocks,"Feb. 27, 2012 at 3:21 p.m. ET"
U.S. stocks open lower after G-20 holds off,"Feb. 27, 2012 at 9:36 a.m. ET"
"Dow industrials lose 63 points to 12,919","Feb. 27, 2012 at 9:33 a.m. ET"
In focus: Bulls refuse to yield,"Feb. 22, 2012 at 7:18 p.m. ET"
Questions emerge as REIT rally hits year three,"Feb. 17, 2012 at 7:41 a.m. ET"
Profiting from high-frequency trading,"Feb. 16, 2012 at 4:05 p.m. ET"
Central banks: The risk is not taking the risk,"Feb. 16, 2012 at 12:01 a.m. ET"
Using technical points to help portfolio decisions,"Feb. 15, 2012 at 12:46 p.m. ET"
Apple: The world's biggest startup,"Feb. 14, 2012 at 9:32 a.m. ET"
Europe foreshadowing a rally?,"Feb. 13, 2012 at 10:16 a.m. ET"
Macroeconomic problems will not go away,"Feb. 10, 2012 at 3:02 p.m. ET"
Why U.S. earnings will continue to decline,"Feb. 8, 2012 at 2:53 a.m. ET"
An option trade for this uncertainty,"Feb. 2, 2012 at 2:58 a.m. ET"
VIX warns bears during the winter resolution,"Feb. 2, 2012 at 12:01 a.m. ET"
Time for a correction,"Feb. 1, 2012 at 7:35 p.m. ET"
Fed paranoia is bullish ... for now,"Jan. 30, 2012 at 12:01 a.m. ET"
Euro eases after hours following ratings cuts,"Jan. 13, 2012 at 6:05 p.m. ET"
SPDR S&P 500 ETF up 0.2% after hours,"Jan. 13, 2012 at 4:49 p.m. ET"
The China bull returns,"Jan. 13, 2012 at 12:01 a.m. ET"
Russell 2000 challenges the 200-day average,"Jan. 11, 2012 at 10:08 a.m. ET"
U.S. markets extend the 2012 uptrend,"Jan. 10, 2012 at 11:10 a.m. ET"
Winter resolution turns bullish,"Jan. 10, 2012 at 12:01 a.m. ET"
"Why U.S. stock funds, ETFs could see a 2012 rally","Dec. 31, 2011 at 11:59 p.m. ET"
How the Fed defined 2011,"Dec. 30, 2011 at 12:01 a.m. ET"
An opportunity trade in Europe,"Dec. 22, 2011 at 12:01 a.m. ET"
"S&P 500, Dow index turn up late in session","Dec. 21, 2011 at 3:40 p.m. ET"
Treasurys turn up after strong 10-year auction,"Dec. 13, 2011 at 1:10 p.m. ET"
"Dollar, Treasurys pare loss after data","Dec. 13, 2011 at 8:36 a.m. ET"
Is there opportunity in the Euro crisis?,"Dec. 12, 2011 at 12:01 a.m. ET"
Europe: Buy the rumor; sell the news,"Dec. 8, 2011 at 12:01 a.m. ET"
Market recovery meets technical resistance,"Dec. 6, 2011 at 11:19 a.m. ET"
"S&P, Nasdaq hesitate at major resistance","Dec. 6, 2011 at 10:47 a.m. ET"
Can the bulls break this bear-hug?,"Dec. 5, 2011 at 12:01 a.m. ET"
4 tips for trading stocks in a volatile market,"Nov. 25, 2011 at 12:01 a.m. ET"
Market bears back on offense,"Nov. 22, 2011 at 12:10 p.m. ET"
Bears rattle cage on major support,"Nov. 18, 2011 at 11:32 a.m. ET"
Market bears absent at major resistance?,"Nov. 16, 2011 at 11:07 a.m. ET"
"Peltz's Trian buys Pepsi, sells gold","Nov. 14, 2011 at 5:47 p.m. ET"
Spotting and managing reversal signals,"Nov. 9, 2011 at 9:02 a.m. ET"
"Treasurys, dollar better as Bernanke speaks","Nov. 2, 2011 at 2:37 p.m. ET"
"Euro, stocks pare gains on Greek loan worries","Nov. 2, 2011 at 1:51 p.m. ET"
Smooth sailing ahead for stocks?,"Oct. 31, 2011 at 9:13 a.m. ET"
Insiders are bullish on these 8 utility stocks,"Oct. 27, 2011 at 6:00 a.m. ET"
Betting on the inflation trade,"Oct. 26, 2011 at 12:15 p.m. ET"
"Nasdaq Composite up 11 points, or 0.4%, to 2,649","Oct. 24, 2011 at 9:33 a.m. ET"
"Dow industrials 0.2% higher to 11,838","Oct. 24, 2011 at 9:32 a.m. ET"
"S&P 500 Index gains 0.1%, or 1 point, to 1,239","Oct. 24, 2011 at 9:31 a.m. ET"
U.S. stocks open in slightly positive territory,"Oct. 24, 2011 at 9:31 a.m. ET"
"Nasdaq Composite gains 1.1% to 2,627","Oct. 21, 2011 at 9:33 a.m. ET"
"Dow Industrials up 139 points, or 1.2%, to 11,681","Oct. 21, 2011 at 9:33 a.m. ET"
"S&P 500 Index jumps 1% to 1,228","Oct. 21, 2011 at 9:32 a.m. ET"
"U.S. stocks open higher, aided by McDonald's","Oct. 21, 2011 at 9:32 a.m. ET"
"Nasdaq Composite down a fraction to 2,603","Oct. 20, 2011 at 9:32 a.m. ET"
"Standard & Poor's 500 Index up 2 points to 1,211","Oct. 20, 2011 at 9:32 a.m. ET"
"Dow industrials up 12 points to 11,518","Oct. 20, 2011 at 9:31 a.m. ET"
U.S. stocks opened mixed; Dow up 6 points,"Oct. 20, 2011 at 9:31 a.m. ET"
"Updates, advisories and surprises","Oct. 19, 2011 at 6:31 p.m. ET"
Leveraged ETF labels deserve study: SEC,"Oct. 19, 2011 at 1:58 p.m. ET"
S&P rattles cage on major resistance,"Oct. 19, 2011 at 10:33 a.m. ET"
"Nasdaq composite off 11 points to 2,646","Oct. 19, 2011 at 9:32 a.m. ET"
"S&P 500 loses 3 points to 1,222","Oct. 19, 2011 at 9:31 a.m. ET"
"Dow industrials down 21 to 11,555","Oct. 19, 2011 at 9:31 a.m. ET"
U.S. stocks fall slightly at opening bell,"Oct. 19, 2011 at 9:30 a.m. ET"
This ‘magic formula’ is yielding high-dividend returns,"Oct. 17, 2011 at 9:22 a.m. ET"
4 defensive strategies for anxious investors,"Oct. 16, 2011 at 12:01 a.m. ET"
"Legitimate breakout, or the latest whipsaw?","Oct. 11, 2011 at 11:27 a.m. ET"
S&P 500 Index extends gains to 3%,"Oct. 10, 2011 at 1:59 p.m. ET"
S&P 500 rattles the cage on a trend shift,"Oct. 10, 2011 at 10:34 a.m. ET"
Staking out S&P 500 resistance,"Oct. 6, 2011 at 10:53 a.m. ET"
"S&P, Dow confirm primary downtrend","Oct. 4, 2011 at 12:11 p.m. ET"
"S&P, Dow hit new lows, confirm downtrend","Oct. 4, 2011 at 11:30 a.m. ET"
Are small-caps the canary in the coal mine?,"Oct. 3, 2011 at 11:28 a.m. ET"
"As traders gather, investor confidence stalls","Sep. 29, 2011 at 7:09 p.m. ET"
3 game changers poised to double,"Sep. 29, 2011 at 11:06 a.m. ET"
"Despite upturn, longer-term risk points lower","Sep. 27, 2011 at 12:42 p.m. ET"
"Corrective bounce, or sustainable upturn?","Sep. 27, 2011 at 12:13 p.m. ET"
"Despite bounce, long-term risk points lower","Sep. 23, 2011 at 11:24 a.m. ET"
Top ETFs show extent of market rout,"Sep. 22, 2011 at 12:50 p.m. ET"
ETF investors are eager but not expert,"Sep. 22, 2011 at 8:05 a.m. ET"
"Strategy for a volatile, sideways market","Sep. 16, 2011 at 12:01 a.m. ET"
In focus: Reprieve,"Sep. 14, 2011 at 7:15 p.m. ET"
Market headwinds remain in play,"Sep. 13, 2011 at 12:20 p.m. ET"
S&P 500 holds first support by skin of teeth,"Sep. 13, 2011 at 11:41 a.m. ET"
Battening down the hatches for market storms,"Sep. 6, 2011 at 12:01 a.m. ET"
S&P 500 edges atop the 20-day average,"Aug. 29, 2011 at 12:05 p.m. ET"
Gold has worst day since March 2008,"Aug. 24, 2011 at 2:49 p.m. ET"
"Gold $3,000?","Aug. 23, 2011 at 12:00 a.m. ET"
5 lessons from the stock market’s turmoil,"Aug. 17, 2011 at 6:25 p.m. ET"
"Despite rally, technical repairs needed","Aug. 16, 2011 at 12:33 p.m. ET"
"Bulls absorb second test of S&P 1,120","Aug. 11, 2011 at 10:30 a.m. ET"
U.S. markets traverse less-charted territory,"Aug. 9, 2011 at 12:30 p.m. ET"
10 most popular new ETFs signal dollar doubts,"Aug. 5, 2011 at 10:52 a.m. ET"
How the debt deal will affect retirees,"Aug. 4, 2011 at 12:01 a.m. ET"
In focus: Bulls struggle to hold on,"Aug. 3, 2011 at 6:54 p.m. ET"
Technicals vie with political cross currents,"Jul. 28, 2011 at 11:39 a.m. ET"
Financial brush fires flaring up globally,"Jul. 5, 2011 at 3:41 p.m. ET"
In focus: Bulls trying to establish a foothold,"Jun. 29, 2011 at 7:07 p.m. ET"
S&P 500 edges atop first resistance,"Jun. 29, 2011 at 11:43 a.m. ET"
5 money moves one market timer is making now,"Jun. 20, 2011 at 12:01 a.m. ET"
11 reasons stocks will storm back soon,"Jun. 16, 2011 at 12:01 a.m. ET"
Staking out longer-term support points,"Jun. 8, 2011 at 10:32 a.m. ET"
Staking out the near-term technicals,"May. 26, 2011 at 11:16 a.m. ET"
"S&P, Nasdaq flatline at the breakout point","May. 16, 2011 at 10:51 a.m. ET"
"Stocks extend decline, erasing Dow's weekly gain","May. 13, 2011 at 11:41 a.m. ET"
Dollar strength sends S&P back to the range,"May. 12, 2011 at 11:50 a.m. ET"
Staking out near-term support,"May. 11, 2011 at 10:47 a.m. ET"
What U.S. budget cuts may mean for markets,"May. 5, 2011 at 12:55 p.m. ET"
"Silver fever is about to break, and break badly","Apr. 29, 2011 at 12:01 a.m. ET"
Bulls shrug off latest technical challenge,"Apr. 20, 2011 at 10:31 a.m. ET"
S&P ventures into the technical caution zone,"Apr. 19, 2011 at 12:24 p.m. ET"
S&P edges into the technical caution zone,"Apr. 19, 2011 at 11:47 a.m. ET"
Major U.S. benchmarks challenge the 50-day,"Apr. 14, 2011 at 10:01 a.m. ET"
S&P 500 drops to major technical test,"Apr. 12, 2011 at 11:56 a.m. ET"
S&P 500 pulls in to significant technical test,"Apr. 12, 2011 at 11:25 a.m. ET"
Low volume doesn’t cancel buy signal,"Apr. 7, 2011 at 12:01 a.m. ET"
Starting the second quarter on an upswing,"Apr. 5, 2011 at 12:07 p.m. ET"
S&P poised to break from the March peak?,"Apr. 5, 2011 at 11:12 a.m. ET"
Staking out the bull/bear battleground,"Mar. 29, 2011 at 12:04 p.m. ET"
Staking out the bull/bear debate,"Mar. 29, 2011 at 11:22 a.m. ET"
U.S. markets stage technical breakthrough?,"Mar. 25, 2011 at 10:53 a.m. ET"
S&P 500 challenging significant resistance,"Mar. 24, 2011 at 11:50 a.m. ET"
S&P returns to the scene of the breakdown,"Mar. 22, 2011 at 11:45 a.m. ET"
A closer look at this week’s recovery attempt,"Mar. 22, 2011 at 10:59 a.m. ET"
"S&P, Dow rise toward the breakdown point","Mar. 18, 2011 at 10:42 a.m. ET"
Corrective bounce from oversold condition,"Mar. 17, 2011 at 11:35 a.m. ET"
In focus: Breakdown,"Mar. 16, 2011 at 6:47 p.m. ET"
Response to Japan inflicts technical damage,"Mar. 15, 2011 at 12:00 p.m. ET"
"S&P, Dow violate the 50-day moving average","Mar. 15, 2011 at 11:19 a.m. ET"
ETFs see big moves in flight to safety,"Mar. 15, 2011 at 8:15 a.m. ET"
Stock ETFs fall sharply in premarket,"Mar. 15, 2011 at 7:13 a.m. ET"
S&P 500 tries to hold the range,"Mar. 14, 2011 at 10:35 a.m. ET"
Another market whipsaw within the range,"Mar. 9, 2011 at 10:33 a.m. ET"
Market bulls defend significant support,"Mar. 8, 2011 at 12:16 p.m. ET"
Market bulls defend the January peak,"Mar. 8, 2011 at 11:40 a.m. ET"
Five ETFs that need to die,"Feb. 24, 2011 at 12:01 a.m. ET"
"Nasdaq tags new highs, nears major test","Feb. 17, 2011 at 10:32 a.m. ET"
"S&P, Nasdaq draw buyers at first support","Feb. 16, 2011 at 10:35 a.m. ET"
Small-caps edge to three-year highs,"Feb. 9, 2011 at 10:41 a.m. ET"
S&P 500 breaks from major resistance,"Feb. 8, 2011 at 11:53 a.m. ET"
U.S. markets break to multiyear highs,"Feb. 8, 2011 at 11:07 a.m. ET"
"S&P breaks from major resistance at 1,313","Feb. 7, 2011 at 11:00 a.m. ET"
U.S. markets shrug off lukewarm jobs report,"Feb. 4, 2011 at 10:43 a.m. ET"
Bears fire second shot across the bow,"Jan. 31, 2011 at 11:11 a.m. ET"
Investors should never buy large-cap stocks,"Jan. 27, 2011 at 12:01 a.m. ET"
"Small-caps weaken as Dow nears 12,000","Jan. 25, 2011 at 11:47 a.m. ET"
A closer look at the U.S. markets’ divergence,"Jan. 25, 2011 at 10:53 a.m. ET"
Small-cap ETFs tax investors with big losses,"Jan. 23, 2011 at 12:57 p.m. ET"
S&P stages 8-to-1 downdraft from resistance,"Jan. 20, 2011 at 10:51 a.m. ET"
"S&P, Dow hesitate at longer-term resistance","Jan. 19, 2011 at 10:32 a.m. ET"
Protect your investments in a volatile market,"Jan. 19, 2011 at 12:01 a.m. ET"
Powerful uptrend nears major resistance,"Jan. 18, 2011 at 11:50 a.m. ET"
S&P lifts within view of next technical test,"Jan. 18, 2011 at 11:07 a.m. ET"
"S&P, Nasdaq maintain first support","Jan. 10, 2011 at 10:38 a.m. ET"
U.S. markets vacillate ahead of jobs report,"Jan. 6, 2011 at 10:37 a.m. ET"
In focus: Bulls won’t relent,"Jan. 5, 2011 at 7:10 p.m. ET"
"S&P, Dow survive test of first support","Jan. 5, 2011 at 10:11 a.m. ET"
ETF investors win as fund firms fight to cut fees,"Jan. 5, 2011 at 12:01 a.m. ET"
Will Mr. Market jump in January?,"Dec. 22, 2010 at 12:01 a.m. ET"
A closer look at the December breakout,"Dec. 21, 2010 at 12:07 p.m. ET"
U.S. markets extend the uptrend,"Dec. 21, 2010 at 11:09 a.m. ET"
Equal-weight ETFs tip investment returns,"Dec. 19, 2010 at 2:54 p.m. ET"
A closer look at this month’s breakout,"Dec. 17, 2010 at 11:01 a.m. ET"
"S&P, Dow rise within view of the 2010 peak","Dec. 3, 2010 at 10:28 a.m. ET"
Goldman sees U.S. stocks rallying 23% next year,"Dec. 2, 2010 at 1:23 p.m. ET"
Market bulls fire shot across the bow,"Dec. 2, 2010 at 11:03 a.m. ET"
Market bears rattle cage on major support,"Nov. 30, 2010 at 12:12 p.m. ET"
Market bears rattle cage on 50-day average,"Nov. 30, 2010 at 11:10 a.m. ET"
S&P drops within view of the 50-day average,"Nov. 29, 2010 at 10:51 a.m. ET"
"Bull/bear battle intensifies at S&P 1,200","Nov. 24, 2010 at 10:30 a.m. ET"
S&P 500 fails the retest of major resistance,"Nov. 23, 2010 at 12:00 p.m. ET"
S&P fails the retest of major resistance,"Nov. 23, 2010 at 11:25 a.m. ET"
"Bull/bear battle centers on S&P 1,200","Nov. 22, 2010 at 10:42 a.m. ET"
"S&P 500 hesitates at the 1,200 resistance","Nov. 19, 2010 at 10:29 a.m. ET"
In focus: Technical Breakdown,"Nov. 17, 2010 at 5:09 p.m. ET"
Bulls and bears vie for the near-term trend,"Nov. 16, 2010 at 12:08 p.m. ET"
S&P 500 teeters on notable support,"Nov. 16, 2010 at 11:15 a.m. ET"
"Bulls and bears vie for S&P 1,200","Nov. 15, 2010 at 11:15 a.m. ET"
How to survive the market’s next ‘flash crash’,"Nov. 5, 2010 at 6:23 p.m. ET"
"S&P breaks out, Nasdaq hits two-year high","Nov. 4, 2010 at 10:44 a.m. ET"
In focus: Expect a volatile market,"Nov. 3, 2010 at 8:08 p.m. ET"
Small-caps on track for biggest gain in a month,"Nov. 2, 2010 at 2:25 p.m. ET"
How to lower your taxes with ETFs,"Nov. 2, 2010 at 11:46 a.m. ET"
A closer look at the bull/bear debate,"Oct. 20, 2010 at 10:46 a.m. ET"
NYSE cancels trades in S&P 500 ETF: reports,"Oct. 18, 2010 at 8:31 p.m. ET"
Financial-sector ETF stuck in neutral,"Oct. 13, 2010 at 10:02 a.m. ET"
Nasdaq ETF leads the pack,"Oct. 5, 2010 at 6:27 p.m. ET"
Election uncertainty may lead to options,"Oct. 4, 2010 at 12:01 a.m. ET"
Text of flash-crash report’s summary,"Oct. 1, 2010 at 1:12 p.m. ET"
In focus: Bulls balancing on a high wire?,"Sep. 29, 2010 at 7:11 p.m. ET"
U.S. markets break from the summer range,"Sep. 21, 2010 at 11:46 a.m. ET"
S&P 500 rattles cage on major resistance,"Sep. 20, 2010 at 10:52 a.m. ET"
S&P rises to third test of summer range top,"Sep. 17, 2010 at 10:13 a.m. ET"
"S&P, Nasdaq find support at the 200-day","Sep. 16, 2010 at 11:27 a.m. ET"
"Follow the trendline, or the trading range?","Sep. 15, 2010 at 11:19 a.m. ET"
